HourlyStep;steps;duration [s];distance [m];calories [kcal];floors [min. high three meter];hourIndex;weekDayIndex
2017-07-16 09:00:00 +0000;18;10;15.3;1;3;9;1
2017-07-16 10:00:00 +0000;24;14;17.1;1;0;10;1
2017-07-16 12:00:00 +0000;136;77;81.7;6;1;12;1
2017-07-16 13:00:00 +0000;26;15;17.3;1;0;13;1
2017-07-16 18:00:00 +0000;38;22;28.2;2;1;18;1
2017-07-16 19:00:00 +0000;56;32;30.4;2;0;19;1
2017-07-16 21:00:00 +0000;20;11;10.1;1;0;21;1
2017-07-17 03:00:00 +0000;38;22;23.7;2;0;3;2
2017-07-17 10:00:00 +0000;51;29;28.5;2;0;10;2
2017-07-17 17:00:00 +0000;218;123;165.2;11;0;17;2
2017-07-17 18:00:00 +0000;1519;860;944.0;65;3;18;2
2017-07-17 20:00:00 +0000;771;437;466.0;32;0;20;2
2017-07-17 21:00:00 +0000;3407;1930;2212.3;151;1;21;2
2017-07-17 22:00:00 +0000;143;81;80.8;6;0;22;2
2017-07-19 10:00:00 +0000;62;35;39.6;3;0;10;4
2017-07-19 11:00:00 +0000;195;110;126.7;9;0;11;4
2017-07-19 12:00:00 +0000;8;5;8.0;1;1;12;4
2017-07-19 13:00:00 +0000;20;11;15.9;1;0;13;4
2017-07-19 14:00:00 +0000;46;26;32.5;2;0;14;4
2017-07-19 15:00:00 +0000;60;34;43.2;3;1;15;4
2017-07-19 16:00:00 +0000;44;25;35.0;2;0;16;4
2017-07-19 17:00:00 +0000;78;44;46.7;3;1;17;4
2017-07-19 18:00:00 +0000;37;21;26.9;2;0;18;4
2017-07-19 21:00:00 +0000;8;5;3.2;0;0;21;4
2017-07-19 22:00:00 +0000;1;1;0.7;0;0;22;4
2017-07-19 23:00:00 +0000;13;7;7.6;1;0;23;4
2017-07-20 10:00:00 +0000;485;275;404.0;28;1;10;5
2017-07-20 11:00:00 +0000;2850;1614;1820.0;124;0;11;5
2017-07-20 12:00:00 +0000;330;187;215.6;15;0;12;5
2017-07-20 13:00:00 +0000;307;174;193.3;13;1;13;5
2017-07-20 15:00:00 +0000;226;128;134.1;9;3;15;5
2017-07-20 17:00:00 +0000;25;14;16.1;1;0;17;5
2017-07-20 18:00:00 +0000;27;15;14.8;1;0;18;5
2017-07-20 21:00:00 +0000;10;6;4.4;0;0;21;5
2017-07-21 10:00:00 +0000;439;249;267.6;18;3;10;6
2017-07-21 12:00:00 +0000;88;50;75.1;5;1;12;6
2017-07-21 13:00:00 +0000;575;326;347.5;24;1;13;6
2017-07-21 14:00:00 +0000;88;50;61.8;4;0;14;6
2017-07-21 15:00:00 +0000;649;368;388.8;27;0;15;6
2017-07-21 16:00:00 +0000;100;57;61.2;4;0;16;6
2017-07-21 17:00:00 +0000;28;16;19.0;1;0;17;6
2017-07-21 22:00:00 +0000;44;25;30.1;2;0;22;6
2017-07-22 07:00:00 +0000;61;35;35.0;2;0;7;7
2017-07-22 08:00:00 +0000;618;350;357.2;24;0;8;7
2017-07-22 09:00:00 +0000;2764;1566;1958.5;134;0;9;7
2017-07-22 10:00:00 +0000;3707;2100;2725.7;186;0;10;7
2017-07-22 11:00:00 +0000;3510;1988;2539.9;174;0;11;7
2017-07-22 12:00:00 +0000;1815;1028;1328.8;91;0;12;7
2017-07-22 13:00:00 +0000;18;10;10.4;1;0;13;7
2017-07-22 16:00:00 +0000;56;32;36.1;2;1;16;7
2017-07-22 18:00:00 +0000;19;11;9.5;1;0;18;7
2017-07-22 21:00:00 +0000;18;10;8.6;1;0;21;7
2017-07-23 05:00:00 +0000;17;10;12.2;1;0;5;1
2017-07-23 09:00:00 +0000;12;7;7.6;1;0;9;1
2017-07-23 10:00:00 +0000;37;21;18.8;1;0;10;1
2017-07-23 11:00:00 +0000;67;38;39.5;3;0;11;1
2017-07-23 13:00:00 +0000;74;42;43.4;3;1;13;1
2017-07-23 15:00:00 +0000;8;5;5.2;0;0;15;1
2017-07-23 16:00:00 +0000;23;13;14.2;1;0;16;1
2017-07-23 18:00:00 +0000;8;5;6.9;0;0;18;1
2017-07-23 19:00:00 +0000;21;12;19.0;1;0;19;1
2017-07-23 20:00:00 +0000;162;92;87.6;6;0;20;1
2017-07-23 21:00:00 +0000;33;19;24.9;2;0;21;1
2017-07-24 11:00:00 +0000;21;12;11.9;1;0;11;2
2017-07-24 12:00:00 +0000;1088;616;617.9;42;1;12;2
2017-07-25 12:00:00 +0000;10;6;5.3;0;0;12;3
2017-07-25 13:00:00 +0000;299;169;177.5;12;0;13;3
2017-07-25 21:00:00 +0000;20;11;14.9;1;0;21;3
2017-07-26 01:00:00 +0000;13;7;9.0;1;0;1;4
2017-07-26 11:00:00 +0000;55;31;36.4;2;1;11;4
2017-07-26 12:00:00 +0000;52;29;36.7;3;0;12;4
2017-07-26 13:00:00 +0000;102;58;77.9;5;2;13;4
2017-07-26 14:00:00 +0000;44;25;33.4;2;0;14;4
2017-07-26 16:00:00 +0000;35;20;25.3;2;1;16;4
2017-07-26 17:00:00 +0000;163;92;95.6;7;0;17;4
2017-07-26 18:00:00 +0000;141;80;77.4;5;0;18;4
2017-07-26 19:00:00 +0000;100;57;55.4;4;0;19;4
2017-07-27 11:00:00 +0000;25;14;15.7;1;0;11;5
2017-07-27 14:00:00 +0000;5;3;2.1;0;0;14;5
2017-07-27 15:00:00 +0000;12;7;5.8;0;0;15;5
2017-07-27 18:00:00 +0000;21;12;15.6;1;0;18;5
2017-07-27 20:00:00 +0000;49;28;36.0;2;0;20;5
2017-07-27 21:00:00 +0000;41;23;28.6;2;0;21;5
2017-07-28 07:00:00 +0000;64;36;43.5;3;0;7;6
2017-07-28 08:00:00 +0000;1342;760;1062.6;73;1;8;6
2017-07-28 09:00:00 +0000;612;347;470.1;32;0;9;6
2017-07-28 10:00:00 +0000;307;174;164.8;11;0;10;6
2017-07-28 11:00:00 +0000;293;166;177.0;12;0;11;6
2017-07-28 12:00:00 +0000;219;124;158.7;11;0;12;6
2017-07-28 18:00:00 +0000;51;29;24.0;2;0;18;6
2017-07-28 19:00:00 +0000;410;232;245.5;17;2;19;6
2017-07-29 00:00:00 +0000;43;24;28.4;2;0;0;7
2017-07-29 01:00:00 +0000;4;2;2.2;0;0;1;7
2017-07-29 10:00:00 +0000;2;1;1.6;0;0;10;7
2017-07-29 11:00:00 +0000;49;28;27.1;2;0;11;7
2017-07-29 12:00:00 +0000;177;100;110.4;8;2;12;7
2017-07-29 13:00:00 +0000;92;52;51.3;4;0;13;7
2017-07-29 14:00:00 +0000;216;122;121.6;8;0;14;7
2017-07-29 15:00:00 +0000;149;84;90.1;6;1;15;7
2017-07-29 16:00:00 +0000;1038;588;634.9;43;3;16;7
2017-07-29 17:00:00 +0000;8;5;3.8;0;0;17;7
2017-07-29 19:00:00 +0000;1371;777;878.1;60;12;19;7
2017-07-29 20:00:00 +0000;198;112;152.1;10;0;20;7
2017-07-30 02:00:00 +0000;67;38;47.4;3;0;2;1
2017-07-30 04:00:00 +0000;41;23;30.1;2;0;4;1
2017-07-30 08:00:00 +0000;80;45;43.7;3;0;8;1
2017-07-30 11:00:00 +0000;405;229;283.0;19;1;11;1
2017-07-30 13:00:00 +0000;549;311;311.3;21;3;13;1
2017-07-30 14:00:00 +0000;536;304;325.4;22;2;14;1
2017-07-31 22:00:00 +0000;117;66;87.5;6;0;22;2
2017-08-01 17:00:00 +0000;284;161;168.5;12;0;17;3
2017-08-01 18:00:00 +0000;44;25;30.5;2;0;18;3
2017-08-01 19:00:00 +0000;102;58;48.5;3;0;19;3
2017-08-01 20:00:00 +0000;272;154;175.8;12;1;20;3
2017-08-01 21:00:00 +0000;24;14;16.4;1;0;21;3
2017-08-01 23:00:00 +0000;47;27;27.8;2;0;23;3
2017-08-02 12:00:00 +0000;953;540;557.0;38;1;12;4
2017-08-02 13:00:00 +0000;60;34;32.4;2;0;13;4
2017-08-02 14:00:00 +0000;2341;1326;1287.1;88;1;14;4
2017-08-02 15:00:00 +0000;728;412;473.6;32;9;15;4
2017-08-02 16:00:00 +0000;2;1;0.9;0;0;16;4
2017-08-02 17:00:00 +0000;23;13;17.3;1;0;17;4
2017-08-02 18:00:00 +0000;24;14;17.9;1;0;18;4
2017-08-03 07:00:00 +0000;123;70;83.6;6;1;7;5
2017-08-03 08:00:00 +0000;142;80;96.7;7;0;8;5
2017-08-03 09:00:00 +0000;932;528;652.4;45;3;9;5
2017-08-03 10:00:00 +0000;29;16;12.9;1;0;10;5
2017-08-03 11:00:00 +0000;96;54;60.6;4;0;11;5
2017-08-03 12:00:00 +0000;862;488;536.0;37;3;12;5
2017-08-03 13:00:00 +0000;903;511;581.7;40;5;13;5
2017-08-03 21:00:00 +0000;2163;1225;1416.3;97;0;21;5
2017-08-03 22:00:00 +0000;763;432;554.5;38;1;22;5
2017-08-04 12:00:00 +0000;8;5;5.8;0;1;12;6
2017-08-04 18:00:00 +0000;450;255;275.7;19;0;18;6
2017-08-04 19:00:00 +0000;401;227;232.7;16;0;19;6
2017-08-04 20:00:00 +0000;1053;596;606.8;42;0;20;6
2017-08-04 21:00:00 +0000;431;244;248.4;17;1;21;6
2017-08-04 22:00:00 +0000;279;158;157.9;11;0;22;6
2017-08-04 23:00:00 +0000;370;210;221.8;15;3;23;6
2017-08-05 06:00:00 +0000;45;25;27.1;2;0;6;7
2017-08-05 07:00:00 +0000;725;411;407.1;28;1;7;7
2017-08-05 09:00:00 +0000;14;8;10.1;1;0;9;7
2017-08-05 10:00:00 +0000;98;56;69.1;5;0;10;7
2017-08-05 12:00:00 +0000;29;16;17.9;1;0;12;7
2017-08-05 15:00:00 +0000;8;5;5.6;0;0;15;7
2017-08-05 16:00:00 +0000;9;5;7.9;1;0;16;7
2017-08-05 20:00:00 +0000;22;12;16.7;1;0;20;7
2017-08-06 00:00:00 +0000;0;0;0.1;0;0;0;1
2017-08-06 01:00:00 +0000;11;6;5.3;0;0;1;1
2017-08-06 11:00:00 +0000;7;4;4.9;0;0;11;1
2017-08-07 01:00:00 +0000;9;5;6.2;0;0;1;2
2017-08-07 14:00:00 +0000;57;32;39.9;3;0;14;2
2017-08-07 21:00:00 +0000;24;14;10.5;1;0;21;2
2017-08-07 22:00:00 +0000;28;16;12.9;1;0;22;2
2017-08-07 23:00:00 +0000;9;5;4.1;0;0;23;2
2017-08-08 10:00:00 +0000;213;121;138.8;9;1;10;3
2017-08-08 11:00:00 +0000;110;62;77.6;5;1;11;3
2017-08-08 12:00:00 +0000;117;66;71.5;5;0;12;3
2017-08-08 17:00:00 +0000;4;2;2.2;0;0;17;3
2017-08-08 18:00:00 +0000;643;364;411.3;28;1;18;3
2017-08-08 19:00:00 +0000;27;15;17.1;1;0;19;3
2017-08-08 20:00:00 +0000;503;285;315.4;22;0;20;3
2017-08-08 21:00:00 +0000;38;22;22.9;2;0;21;3
2017-08-08 22:00:00 +0000;45;25;24.1;2;0;22;3
2017-08-08 23:00:00 +0000;72;41;44.5;3;0;23;3
2017-08-09 10:00:00 +0000;134;76;74.4;5;0;10;4
2017-08-09 11:00:00 +0000;40;23;24.1;2;0;11;4
2017-08-09 12:00:00 +0000;23;13;14.1;1;0;12;4
2017-08-09 13:00:00 +0000;9;5;5.4;0;0;13;4
2017-08-09 15:00:00 +0000;90;51;64.9;4;0;15;4
2017-08-09 21:00:00 +0000;6;3;3.9;0;0;21;4
2017-08-09 22:00:00 +0000;247;140;162.9;11;1;22;4
2017-08-10 07:00:00 +0000;34;19;24.4;2;1;7;5
2017-08-10 08:00:00 +0000;908;514;597.5;41;9;8;5
2017-08-10 11:00:00 +0000;407;231;232.4;16;1;11;5
2017-08-10 12:00:00 +0000;827;468;507.3;35;8;12;5
2017-08-10 14:00:00 +0000;6;3;4.3;0;0;14;5
2017-08-10 16:00:00 +0000;17;10;6.7;0;0;16;5
2017-08-10 18:00:00 +0000;491;278;281.4;19;1;18;5
2017-08-10 19:00:00 +0000;916;519;552.6;38;0;19;5
2017-08-10 20:00:00 +0000;234;133;152.4;10;0;20;5
2017-08-10 21:00:00 +0000;321;182;189.1;13;1;21;5
2017-08-11 00:00:00 +0000;44;25;42.3;3;1;0;6
2017-08-11 07:00:00 +0000;0;0;0.0;0;2;7;6
2017-08-11 08:00:00 +0000;594;336;377.3;26;9;8;6
2017-08-11 09:00:00 +0000;365;207;220.4;15;0;9;6
2017-08-11 10:00:00 +0000;1777;1006;1069.2;73;5;10;6
2017-08-11 11:00:00 +0000;218;123;122.5;8;0;11;6
2017-08-11 12:00:00 +0000;713;404;463.7;32;0;12;6
2017-08-11 13:00:00 +0000;803;455;520.9;36;7;13;6
2017-08-11 22:00:00 +0000;20;11;13.9;1;0;22;6
2017-08-12 20:00:00 +0000;3;2;1.4;0;0;20;7
2017-08-12 21:00:00 +0000;13;7;6.2;0;0;21;7
2017-08-13 00:00:00 +0000;185;105;122.9;8;1;0;1
2017-08-13 10:00:00 +0000;67;38;45.3;3;0;10;1
2017-08-13 11:00:00 +0000;431;244;286.8;20;1;11;1
2017-08-13 12:00:00 +0000;169;96;128.2;9;0;12;1
2017-08-13 13:00:00 +0000;488;276;291.0;20;0;13;1
2017-08-13 15:00:00 +0000;354;201;226.3;15;1;15;1
2017-08-13 22:00:00 +0000;46;26;32.3;2;0;22;1
2017-08-14 06:00:00 +0000;30;17;23.8;2;0;6;2
2017-08-14 07:00:00 +0000;354;201;258.9;18;2;7;2
2017-08-14 08:00:00 +0000;207;117;160.2;11;4;8;2
2017-08-14 09:00:00 +0000;178;101;119.6;8;0;9;2
2017-08-14 10:00:00 +0000;2031;1150;1250.3;86;5;10;2
2017-08-14 11:00:00 +0000;175;99;107.0;7;0;11;2
2017-08-14 12:00:00 +0000;2294;1299;1431.1;98;9;12;2
2017-08-14 13:00:00 +0000;43;24;28.4;2;0;13;2
2017-08-14 14:00:00 +0000;408;231;311.1;21;3;14;2
2017-08-14 16:00:00 +0000;33;19;16.3;1;0;16;2
2017-08-14 19:00:00 +0000;79;45;42.8;3;0;19;2
2017-08-14 20:00:00 +0000;16;9;12.9;1;0;20;2
2017-08-14 22:00:00 +0000;4;2;2.0;0;0;22;2
2017-08-15 07:00:00 +0000;45;25;38.7;3;1;7;3
2017-08-15 08:00:00 +0000;624;353;395.9;27;7;8;3
2017-08-15 09:00:00 +0000;102;58;60.9;4;0;9;3
2017-08-15 10:00:00 +0000;1886;1068;1129.2;77;6;10;3
2017-08-15 11:00:00 +0000;126;71;71.8;5;0;11;3
2017-08-15 12:00:00 +0000;1964;1112;1144.0;78;5;12;3
2017-08-15 13:00:00 +0000;100;57;77.5;5;0;13;3
2017-08-15 14:00:00 +0000;342;194;252.5;17;3;14;3
2017-08-15 15:00:00 +0000;5;3;2.9;0;0;15;3
2017-08-15 16:00:00 +0000;27;15;13.2;1;0;16;3
2017-08-15 17:00:00 +0000;89;50;60.4;4;0;17;3
2017-08-15 18:00:00 +0000;141;80;76.7;5;0;18;3
2017-08-15 20:00:00 +0000;303;172;204.6;14;2;20;3
2017-08-16 06:00:00 +0000;133;75;86.7;6;2;6;4
2017-08-16 07:00:00 +0000;1400;793;818.5;56;6;7;4
2017-08-16 08:00:00 +0000;449;254;332.3;23;5;8;4
2017-08-16 09:00:00 +0000;52;29;29.9;2;0;9;4
2017-08-16 10:00:00 +0000;2366;1340;1451.6;99;6;10;4
2017-08-16 11:00:00 +0000;257;146;190.8;13;3;11;4
2017-08-16 12:00:00 +0000;263;149;166.6;11;2;12;4
2017-08-16 13:00:00 +0000;714;404;427.2;29;2;13;4
2017-08-16 14:00:00 +0000;81;46;63.2;4;1;14;4
2017-08-16 16:00:00 +0000;896;507;566.4;39;1;16;4
2017-08-16 17:00:00 +0000;107;61;71.2;5;0;17;4
2017-08-16 18:00:00 +0000;250;142;173.1;12;0;18;4
2017-08-16 19:00:00 +0000;1418;803;963.2;66;14;19;4
2017-08-16 20:00:00 +0000;66;37;41.6;3;1;20;4
2017-08-16 22:00:00 +0000;38;22;23.8;2;0;22;4
2017-08-17 07:00:00 +0000;54;31;40.0;3;0;7;5
2017-08-17 08:00:00 +0000;583;330;418.3;29;9;8;5
2017-08-17 09:00:00 +0000;153;87;88.3;6;0;9;5
2017-08-17 10:00:00 +0000;1963;1112;1178.3;81;5;10;5
2017-08-17 11:00:00 +0000;147;83;83.4;6;0;11;5
2017-08-17 12:00:00 +0000;2042;1157;1150.6;79;4;12;5
2017-08-17 13:00:00 +0000;370;210;219.0;15;2;13;5
2017-08-17 14:00:00 +0000;89;50;52.6;4;0;14;5
2017-08-17 15:00:00 +0000;487;276;298.6;20;1;15;5
2017-08-17 16:00:00 +0000;116;66;72.0;5;0;16;5
2017-08-17 17:00:00 +0000;550;312;369.0;25;1;17;5
2017-08-17 18:00:00 +0000;360;204;244.3;17;0;18;5
2017-08-17 19:00:00 +0000;33;19;18.2;1;0;19;5
2017-08-17 20:00:00 +0000;19;11;15.8;1;0;20;5
2017-08-17 21:00:00 +0000;31;18;27.0;2;0;21;5
2017-08-17 22:00:00 +0000;8;5;10.7;1;0;22;5
2017-08-18 07:00:00 +0000;162;92;94.8;6;1;7;6
2017-08-18 08:00:00 +0000;439;249;254.6;17;2;8;6
2017-08-18 09:00:00 +0000;565;320;349.0;24;10;9;6
2017-08-18 10:00:00 +0000;1963;1112;1210.6;83;4;10;6
2017-08-18 11:00:00 +0000;161;91;109.6;7;0;11;6
2017-08-18 12:00:00 +0000;2303;1304;1525.2;104;6;12;6
2017-08-18 13:00:00 +0000;450;255;308.5;21;5;13;6
2017-08-18 14:00:00 +0000;2281;1292;1305.8;89;3;14;6
2017-08-18 15:00:00 +0000;2582;1462;1722.2;118;1;15;6
2017-08-18 16:00:00 +0000;1837;1040;1093.9;75;1;16;6
2017-08-18 17:00:00 +0000;48;27;31.7;2;0;17;6
2017-08-19 09:00:00 +0000;15;8;8.0;1;0;9;7
2017-08-19 13:00:00 +0000;74;42;49.6;3;0;13;7
2017-08-19 14:00:00 +0000;985;558;668.7;46;1;14;7
2017-08-19 15:00:00 +0000;365;207;229.9;16;1;15;7
2017-08-19 16:00:00 +0000;2071;1173;1272.1;87;10;16;7
2017-08-19 22:00:00 +0000;125;71;88.2;6;0;22;7
2017-08-19 23:00:00 +0000;17;10;12.3;1;0;23;7
2017-08-20 09:00:00 +0000;56;32;35.3;2;0;9;1
2017-08-20 10:00:00 +0000;351;199;248.0;17;3;10;1
2017-08-20 12:00:00 +0000;120;68;68.2;5;0;12;1
2017-08-20 13:00:00 +0000;194;110;116.6;8;1;13;1
2017-08-20 14:00:00 +0000;297;168;169.7;12;1;14;1
2017-08-20 15:00:00 +0000;537;304;342.0;23;3;15;1
2017-08-20 16:00:00 +0000;148;84;94.3;6;1;16;1
2017-08-20 17:00:00 +0000;92;52;55.4;4;0;17;1
2017-08-20 20:00:00 +0000;11;6;8.0;1;0;20;1
2017-08-20 21:00:00 +0000;195;110;132.4;9;0;21;1
2017-08-21 06:00:00 +0000;169;96;95.3;7;0;6;2
2017-08-21 07:00:00 +0000;706;400;445.1;30;3;7;2
2017-08-21 08:00:00 +0000;578;327;363.4;25;4;8;2
2017-08-21 09:00:00 +0000;99;56;56.9;4;0;9;2
2017-08-21 10:00:00 +0000;2122;1202;1291.3;88;6;10;2
2017-08-21 11:00:00 +0000;111;63;64.1;4;0;11;2
2017-08-21 12:00:00 +0000;95;54;56.9;4;0;12;2
2017-08-21 13:00:00 +0000;114;65;69.5;5;0;13;2
2017-08-21 14:00:00 +0000;239;135;168.1;11;4;14;2
2017-08-21 15:00:00 +0000;332;188;245.3;17;1;15;2
2017-08-21 19:00:00 +0000;212;120;115.0;8;0;19;2
2017-08-21 22:00:00 +0000;5;3;2.4;0;0;22;2
2017-08-22 07:00:00 +0000;156;88;105.7;7;2;7;3
2017-08-22 08:00:00 +0000;893;506;544.7;37;9;8;3
2017-08-22 09:00:00 +0000;218;123;126.7;9;0;9;3
2017-08-22 10:00:00 +0000;2093;1185;1293.4;88;6;10;3
2017-08-22 11:00:00 +0000;138;78;85.5;6;1;11;3
2017-08-22 12:00:00 +0000;169;96;90.8;6;0;12;3
2017-08-22 13:00:00 +0000;312;177;244.6;17;0;13;3
2017-08-22 14:00:00 +0000;267;151;179.6;12;3;14;3
2017-08-22 18:00:00 +0000;156;88;113.8;8;0;18;3
2017-08-22 19:00:00 +0000;30;17;21.4;1;1;19;3
2017-08-22 20:00:00 +0000;89;50;50.7;3;0;20;3
2017-08-22 21:00:00 +0000;64;36;42.4;3;0;21;3
2017-08-22 22:00:00 +0000;12;7;6.1;0;0;22;3
2017-08-23 06:00:00 +0000;10;6;7.9;1;0;6;4
2017-08-23 07:00:00 +0000;1810;1025;1105.9;76;5;7;4
2017-08-23 08:00:00 +0000;1625;920;984.6;67;9;8;4
2017-08-23 09:00:00 +0000;188;106;111.5;8;0;9;4
2017-08-23 10:00:00 +0000;3536;2003;2758.7;189;5;10;4
2017-08-23 11:00:00 +0000;2179;1234;1464.0;100;0;11;4
2017-08-23 12:00:00 +0000;610;346;415.6;28;6;12;4
2017-08-23 13:00:00 +0000;76;43;56.4;4;0;13;4
2017-08-23 14:00:00 +0000;476;270;344.2;24;3;14;4
2017-08-23 16:00:00 +0000;1125;637;695.6;48;1;16;4
2017-08-23 17:00:00 +0000;114;65;81.4;6;0;17;4
2017-08-23 18:00:00 +0000;97;55;69.2;5;0;18;4
2017-08-23 19:00:00 +0000;2177;1233;1391.6;95;15;19;4
2017-08-23 20:00:00 +0000;78;44;54.7;4;1;20;4
2017-08-24 07:00:00 +0000;97;55;75.5;5;1;7;5
2017-08-24 08:00:00 +0000;361;204;260.4;18;6;8;5
2017-08-24 09:00:00 +0000;410;232;252.4;17;0;9;5
2017-08-24 10:00:00 +0000;1470;833;862.0;59;5;10;5
2017-08-24 11:00:00 +0000;4;2;2.4;0;0;11;5
2017-08-24 12:00:00 +0000;98;56;52.6;4;0;12;5
2017-08-24 13:00:00 +0000;221;125;135.6;9;1;13;5
2017-08-24 14:00:00 +0000;359;203;225.5;15;3;14;5
2017-08-24 15:00:00 +0000;667;378;388.5;27;1;15;5
2017-08-24 16:00:00 +0000;2;1;0.9;0;0;16;5
2017-08-24 19:00:00 +0000;1;1;0.5;0;0;19;5
2017-08-24 20:00:00 +0000;7;4;3.7;0;0;20;5
2017-08-24 22:00:00 +0000;27;15;19.9;1;0;22;5
2017-08-25 08:00:00 +0000;425;241;311.0;21;7;8;6
2017-08-25 09:00:00 +0000;389;220;235.9;16;0;9;6
2017-08-25 10:00:00 +0000;1585;898;1001.2;68;5;10;6
2017-08-25 11:00:00 +0000;47;27;25.4;2;0;11;6
2017-08-25 12:00:00 +0000;156;88;104.4;7;0;12;6
2017-08-25 13:00:00 +0000;265;150;172.0;12;4;13;6
2017-08-25 14:00:00 +0000;2258;1279;1343.1;92;7;14;6
2017-08-25 15:00:00 +0000;2485;1408;1621.7;111;1;15;6
2017-08-25 16:00:00 +0000;1590;901;923.8;63;4;16;6
2017-08-26 06:00:00 +0000;93;53;53.9;4;1;6;7
2017-08-26 07:00:00 +0000;912;517;682.8;47;0;7;7
2017-08-26 08:00:00 +0000;2023;1146;1588.3;109;0;8;7
2017-08-26 09:00:00 +0000;1677;950;1115.8;76;0;9;7
2017-08-26 10:00:00 +0000;2004;1135;1436.8;98;0;10;7
2017-08-26 11:00:00 +0000;505;286;400.4;27;0;11;7
2017-08-26 12:00:00 +0000;2753;1559;2168.0;148;0;12;7
2017-08-26 13:00:00 +0000;957;542;696.7;48;0;13;7
2017-08-26 14:00:00 +0000;19;11;12.8;1;0;14;7
2017-08-26 15:00:00 +0000;126;71;76.7;5;1;15;7
2017-08-26 18:00:00 +0000;1106;626;920.9;63;2;18;7
2017-08-26 19:00:00 +0000;156;88;81.2;6;0;19;7
2017-08-26 23:00:00 +0000;75;42;55.8;4;0;23;7
2017-08-27 11:00:00 +0000;1;1;0.7;0;0;11;1
2017-08-27 13:00:00 +0000;27;15;25.6;2;0;13;1
2017-08-27 17:00:00 +0000;24;14;17.6;1;0;17;1
2017-08-28 06:00:00 +0000;60;34;41.6;3;2;6;2
2017-08-28 07:00:00 +0000;1411;799;870.1;60;8;7;2
2017-08-28 08:00:00 +0000;817;463;495.6;34;5;8;2
2017-08-28 09:00:00 +0000;164;93;90.7;6;0;9;2
2017-08-28 10:00:00 +0000;2454;1390;1502.4;103;3;10;2
2017-08-28 11:00:00 +0000;1141;646;674.8;46;0;11;2
2017-08-28 12:00:00 +0000;1504;852;874.5;60;8;12;2
2017-08-28 13:00:00 +0000;53;30;36.2;2;0;13;2
2017-08-28 14:00:00 +0000;54;31;40.8;3;0;14;2
2017-08-28 15:00:00 +0000;415;235;309.3;21;2;15;2
2017-08-28 17:00:00 +0000;13;7;5.8;0;0;17;2
2017-08-29 07:00:00 +0000;7;4;5.9;0;0;7;3
2017-08-29 08:00:00 +0000;385;218;264.2;18;7;8;3
2017-08-29 09:00:00 +0000;242;137;145.1;10;0;9;3
2017-08-29 10:00:00 +0000;1473;834;906.0;62;6;10;3
2017-08-29 13:00:00 +0000;228;129;166.7;11;0;13;3
2017-08-29 14:00:00 +0000;450;255;281.7;19;1;14;3
2017-08-29 15:00:00 +0000;284;161;176.6;12;0;15;3
2017-08-29 16:00:00 +0000;167;95;109.0;7;2;16;3
2017-08-29 17:00:00 +0000;34;19;23.9;2;1;17;3
2017-08-29 21:00:00 +0000;36;20;21.3;1;0;21;3
2017-08-29 22:00:00 +0000;60;34;42.0;3;1;22;3
2017-08-30 06:00:00 +0000;20;11;15.4;1;0;6;4
2017-08-30 07:00:00 +0000;452;256;332.3;23;8;7;4
2017-08-30 08:00:00 +0000;13;7;6.7;0;0;8;4
2017-08-30 09:00:00 +0000;258;146;151.5;10;0;9;4
2017-08-30 10:00:00 +0000;2682;1519;1638.5;112;6;10;4
2017-08-30 11:00:00 +0000;1661;941;1040.3;71;0;11;4
2017-08-30 12:00:00 +0000;1255;711;865.1;59;7;12;4
2017-08-30 13:00:00 +0000;39;22;25.0;2;0;13;4
2017-08-30 14:00:00 +0000;470;266;293.1;20;3;14;4
2017-08-30 16:00:00 +0000;4;2;1.9;0;0;16;4
2017-08-30 22:00:00 +0000;9;5;7.4;1;0;22;4
2017-08-31 08:00:00 +0000;430;244;316.1;22;6;8;5
2017-08-31 11:00:00 +0000;205;116;128.0;9;0;11;5
2017-08-31 12:00:00 +0000;1622;919;967.0;66;3;12;5
2017-08-31 13:00:00 +0000;41;23;21.9;1;0;13;5
2017-08-31 14:00:00 +0000;129;73;94.6;6;0;14;5
2017-08-31 15:00:00 +0000;323;183;238.3;16;3;15;5
2017-08-31 16:00:00 +0000;80;45;53.4;4;0;16;5
2017-08-31 21:00:00 +0000;76;43;47.0;3;1;21;5
2017-08-31 22:00:00 +0000;27;15;20.0;1;0;22;5
2017-08-31 23:00:00 +0000;1;1;0.4;0;0;23;5
2017-09-01 09:00:00 +0000;779;441;512.8;35;1;9;6
2017-09-01 10:00:00 +0000;335;190;219.0;15;0;10;6
2017-09-01 11:00:00 +0000;6;3;2.7;0;0;11;6
2017-09-01 12:00:00 +0000;1337;757;938.4;64;12;12;6
2017-09-01 13:00:00 +0000;738;418;475.2;33;8;13;6
2017-09-01 14:00:00 +0000;2046;1159;1174.6;80;3;14;6
2017-09-01 15:00:00 +0000;1589;900;1041.6;71;0;15;6
2017-09-01 16:00:00 +0000;2095;1187;1275.3;87;3;16;6
2017-09-01 20:00:00 +0000;37;21;21.8;1;0;20;6
2017-09-01 21:00:00 +0000;36;20;26.2;2;0;21;6
2017-09-02 14:00:00 +0000;16;9;7.0;0;0;14;7
2017-09-02 17:00:00 +0000;1783;1010;1084.4;74;1;17;7
2017-09-02 18:00:00 +0000;1431;811;838.3;57;0;18;7
